rowid,school_name,shool_code
583,天津市南开中学,1201040030153412000040341
584,天津市南开区职工中等专业学校,1201040040063612000018364
585,天津市美术中等专业学校,1201040040083612000069362
586,天津市幼儿师范学校,1201040050013612000071363
587,天津师范大学,1201040050014112010065368
588,天津市第二十五中学,1201040050173412000036341
589,天津市第一〇九中学,1201040060043412000034341
590,南开大学附属中学,1201040060063412000047341
591,天津市南开区职业中等专业学校,1201040070033612000013365
592,天津市津英中学,1201040070083412000048341
593,天津师范大学南开附属中学,1201040080083412000046341
594,天津市南开艺术中学,1201040080083412000079342
595,天津市华泽中学,1201040080223412000043341
596,天津市礼仪职业中等专业学校,1201040080223612000017365
597,天津市立信职业中等专业学校,1201040090013612000012365
598,天津市南开翔宇学校,1201040090093412000050345
599,天津市南开光明中学,1201040090103412000045342
600,天津市第六十三中学,1201040090113412000041341
601,天津市新华中等职业学校,1201040100013612000016365
602,天津市中国旅行社旅游职业学校,1201040100093612000015365
603,天津市第九中学,1201040110133412000038341
604,天津市天津中学,1201040120013412000044341
605,天津大学附属中学,1201041458028208937999
606,天津市南大奥宇学校,1201041458870758047999
607,天津市南开田家炳中学,1201041550739171488999
608,天津市辅仁培训学校有限公司,1201041554262414546999
609,天津市木斋中学,1201050010203412000122341
610,天津市第二中学,1201050020063412000117341
611,天津市第五十七中学,1201050020073412000121341
612,天津市汇森中学,1201050020073412000141341
613,天津美术学院美术高中,1201050030073412000137342
614,天津市扶轮中学,1201050030093412000132341
615,天津市美术中学,1201050030213412000126341
616,天津外国语大学附属外国语学校,1201050040143412000131341
617,天津市第三十五中学,1201050040173412000125341
618,天津市中山志成职业中等专业学校,1201050050043612000043365
619,修曼（天津）同文涉外职业学校,1201050050043612000048365
620,天津铁道职业技术学院,1201050060034112013863368
621,天津市求真高级中学,1201050060083412000138342
622,天津市红光中学,1201050060113412000116341
623,天津市第十四中学,1201050070063412000119341
624,天津市第七十八中学,1201050080173412000124341
625,天津市聋人学校,1201050090095112000010368
626,天津工艺美术职业学院,1201050090164112013911368
627,天津城市职业学院,1201050100044112013702368
628,天津市路华中学,1201050100113412000135341
629,天津市机电工业总公司干部中等专业学校,1201060010103612000077364
630,天津市瑞景中学,1201060020083412000106342
631,天津市红桥区职工中等专业学校,1201060030013612000038364
632,天津市工贸学校,1201060030033612000123362
633,天津市红星职业中等专业学校,1201060030113612000041365
634,天津市第一轻工业学校,1201060030203612000075362
635,天津市北洋职业中等学校,1201060040093612000040365
636,天津市第三中学,1201060040163412000101341
637,天津市方舟实验中学,1201060040163412000102341
638,天津市怡和中学,1201060040233412000060341
639,天津市第八十中学,1201060040243412000103341
640,天津市第五中学,1201060050153412000098341
641,天津市五十一中学,1201060080033412000094341
642,天津市民族中学,1201060080193412000092341
643,天津市复兴中学,1201060090053412000107342
644,天津耀华滨海学校,1201100030093412000197341
645,天津市翔东中学,1201100032033412000191342
646,天津钢管公司中学,1201100040023412000193341
647,天津市四合庄中学,1201100052023412000194341
648,天津市第一百中学,1201100052083412000192342
649,天津市百华实验中学,1201100052083412000196341
650,天津市军粮城中学,1201100082063412000195341
651,鉴开中学,1201101516583152500999
652,天津市东丽区职业教育中心学校,1201104044983612000114365
653,天津市天骄高级中学,1201110010073412000080342
654,天津市交通学校,1201110010073612000082362
655,天津市经济贸易学校,1201110022113612000083362
656,天津市第九十五中学,1201110022163412000084342
657,天津市静文高级中学,1201111000043412000186342
658,天津市城市建设管理学校,1201111000043612000072362
659,天津市物资贸易学校,1201111002093612000111362
660,天津市西青中等专业学校,1201111010233612000033362
661,天津市西青区成人中等专业学校,1201111010233612000034364
662,天津市西青区杨柳青第四中学,1201111010253412000120341
663,天津市劳动经济学校,1201111012133612000081362
664,天津市西青区杨柳青第一中学,1201111012163412000072342
665,天津市涉外工业中等职业学校,1201111012183612000031362
666,天津市西青区当城中学,1201111022023412000074341
667,天津市西青区张家窝中学,1201111032013412000077341
668,天津市西青区付村中学,1201111042033412000083341
669,天津市第二体育运动学校,1201111042033612000080362
670,天津市西青区大寺中学,1201111052113412000073341
671,天津市西青区王稳庄中学,1201111062013412000078341
672,霍元甲文武学校,1201111515379327324999
673,天津市南洋工业学校,1201121000203612000049362
674,天津市津南区成人中等专业学校,1201121000203612000088364
675,天津市咸水沽第二中学,1201121002143412000146341
676,天津市咸水沽第一中学,1201121002233412000052341
677,天津市天华实验中学,1201121002233412000147341
678,天津市葛沽第一中学,1201121012033412000055341
679,天津市小站第一中学,1201121020073412000054341
680,天津市双港中学,1201121032083412000001341
681,天津市仪表无线电工业学校,1201124074983612000060362
682,天津市机电工业学校,1201124074983612000105362
683,天津轻工职业技术学院,1201124074984112012732368
684,天津市第四十七中学,1201130020093412000059342
685,天津市北辰区中等职业技术学校,1201130020093612000020362
686,天津市南仓中学,1201131002033412000056341
687,天津市天辰高级中学,1201131002033412000061342
688,天津市民族中等职业技术学校,1201131002043612000036362
689,天津市药科中等专业学校,1201131002113612000085362
690,天津冶金职业技术学院,1201131022124112013700368
691,天津市青光中学,1201131042013412000057341
692,天津市第九十六中学,1201131062103412000085342
693,天津市朱唐庄中学,1201131082043412000058342
694,华辰中学,1201131547018658686999
695,天津市武清区杨村第四中学,1201140010103412000006342
696,天津市武清区天和城实验中学,1201140020053412000187342
697,天津市武清区职业中等专业学校,1201140042013612000004365
698,天津市武清区杨村第三中学,1201140060073412000004342
699,天津市武清区卫生学校,1201140060123612000003362
700,天津市武清区梅厂中学,1201141012033412000007342
701,天津市武清区崔黄口中学,1201141032023412000008342
702,天津市武清区大良中学,1201141042013412000009342
703,天津市武清区南蔡村中学,1201141062013412000011342
704,天津市武清区职业中等专业学校(北校区）,1201141072173612000002362
705,天津市武清区河西务中学,1201141092023412000010342
706,天津市武清区城关中学,1201141102083412000012342
707,天津市武清区黄花店中学,1201141122013412000013342
708,天津市武清区王庆坨中学,1201141142063412000014342
709,天津黑利伯瑞国际学校,1201141232013412000118345
710,天津市武清区杨村第一中学,1201144004983412000003342
711,天津英华国际学校,1201144010013412000002345
712,天津市宝坻区艺术中学,1201150010013412000067342
713,天津市宝坻区教师进修学校,1201150010013612000023364
714,天津市宝坻区第一中学,1201150010043412000016342
715,天津市宝坻区第四中学,1201150010043412000071342
716,天津市宝坻区职业教育与成人教育中心,1201150012163612000032362
717,天津市宝坻区职工卫生学校,1201150030013612000030364
718,天津市宝坻区大口屯高级中学,1201151012013412000064342
719,天津市宝坻区大白庄高级中学,1201151022013412000068342
720,天津市宝坻区王卜庄高级中学,1201151032013412000065342
721,天津市宝坻区林亭口高级中学,1201151052243412000070342
722,天津市宝坻区大钟庄高级中学,1201151072183412000063342
723,天津市宝坻区李家深高级中学,1201151192143412000066342
